post_url,comment_id,platform,author,comment_text,date,Views,sentiment,like,reply
https://www.youtube.com/watch?v=r1DSH9AQXLU,Ugy2NrRdqugeSiBuvFF4AaABAg,Youtube,@auralita-b4z,aduhh modi,31 minutes ago,,,,0
https://www.youtube.com/watch?v=r1DSH9AQXLU,Ugxrh-HdxNlM3w3mHwt4AaABAg,Youtube,@天然ぶり670円,"“Just disconnect from the bad news.” What a beautiful piece of advice, yeah, Mbak? 😂😂 Uh ohh... especially when you have the luxury of waking up in a comfortable home, making breakfast, drinking your coffee, and deciding that the problems of the country are simply too much for your mental health. Must be nice. For millions of people, bad news isn't something they can simply scroll past. It is their fockinh paycheck, their focking expensive rent, their focking food, their family, their safety, and their future. 
And here's what makes this even more tone deaf is to know that you have a platform, influence, an audience, education, visibility, and social capital, you have the ability to amplify voices that ordinary people struggle to get heard, yet when reality gets ugly, the advice is apparently to disconnect. How convenient. 
Nobody is asking you to sacrifice your mental health or become a full time activist, but when you have that kind of reach, perhaps the bare minimum isn't telling everyone else to look away, perhaps use your voice, because there is a very uncomfortable difference between protecting your peace and refusing to speak when you actually have the means to do so. 
If you have the power to speak but consistently choose silence, while encouraging people who are directly affected to detach from reality, don't be surprised when people question whether this is mindfulness or just cowardice dressed up in wellness vocabulary. 
The problem isn't that you want peace. It's that you can step away from consequences that others have no choice but to live with, and then tell them how they should cope. 

What a very peaceful life, and what wonderfully convenient advice from this little princess. 😂😂 then you're also the part of the joke mate.",34 minutes ago (edited),,,,0
https://www.youtube.com/watch?v=r1DSH9AQXLU,Ugzxrc3ka2-7cD9Fo7N4AaABAg,Youtube,@ChusnulSas,"Setelah mendengarkan semuanya agar tidak salah paham, yaa nda nyangka juga mba mod bisa indah sekali menyampaikan itu di tengah² keadaan sekitar seperti ini 😢",34 minutes ago,,,,0
https://www.youtube.com/watch?v=r1DSH9AQXLU,UgwXYUc9-I9mAtQLhaV4AaABAg,Youtube,@riorovihandono769,"tidak ada yang sempurna sih, tapi belajar empati atau berempati itu penting lho, Bukan salahmu juga kalo nir empati karena tak pernah mengalami kesusahan yang sebenarnya. Belum terlambat utk menjejakkan kaki dan menapak, dan melatih empati dari sudut pandang mereka yang kurang beruntung. Bila IQ mu sudah tajam, maka asahlah EQ mu",35 minutes ago,,,,0
https://www.youtube.com/watch?v=r1DSH9AQXLU,Ugz6OoxOReUcVGoWgK14AaABAg,Youtube,@Nawaksara7307,One thing that she really failed to understand is that what's even happening is FACT not just the NEWS.,35 minutes ago,,,,0
https://www.youtube.com/watch?v=r1DSH9AQXLU,Ugz6Q7DvnNqa-gAkFBB4AaABAg,Youtube,@arsip_ihsankl,"udah saatnya mental feodal yang selalu menyanjung sosok yg ditinggikan ini ditinggalkan, di era informasi serba cepat harusnya semua ucapan dan tindakan bisa lebih dipikirkan, bukan kah ini era politically correct? terutama LO, gausah lah endesway endesway kita semua tau lo lulusan luar negri, harusnya ya semakin tinggi, lo harusnya semakin merendah, itu kan rumus matematika kehidupan, masa lo ga ngerti? katanya lulusan Stanford.",36 minutes ago,,,,0
https://www.youtube.com/watch?v=r1DSH9AQXLU,Ugz5OIh9fprzk2NTtod4AaABAg,Youtube,@avriel_mustika2563,"Tapi yg beliau bilang bener loh. Dan kebetulan juga saat ini ku juga sdg ngelakuin teori' atau tips yg beliau sampaikan. In this era dizaman sosial media yg semua serba viral, semua serba di cut dan framing sangat berpengaruh terhadap emosional kita. Apalgi buat org"" yg ovt kek aku kek KK Maudy.
Maaf bukanya gak punya empati kita juga ttp ko ngasih kontribusi tanpa harus ekspos ke org lain. 
Dan tetap juga selalu info sebelm berkomentar.
Thank you KK mAudy❤",37 minutes ago,,,,4
https://www.youtube.com/watch?v=r1DSH9AQXLU,Ugx2ss23XffdMxf7y894AaABAg,Youtube,@barryprabowo7930,"mindfullness palelu peyang, mindfullness sama apatis sih beda tipis, klo pgen bebas dari mental health ya ibadah bukan bikin konten sambil masak masakan fancy😂",38 minutes ago (edited),,,,0
https://www.youtube.com/watch?v=r1DSH9AQXLU,UgxIIHmw3h3ROe3EE7J4AaABAg,Youtube,@hakkarainenh,"Live in a blissful ignorance, then?",39 minutes ago,,,,0
https://www.youtube.com/watch?v=r1DSH9AQXLU,Ugz5OIh9fprzk2NTtod4AaABAg.AalzixL7zMvAam--M0Qz0j,Youtube,@kharismatutorial5550,"Norma sosial di Indonesia konservatif, beda dengan Maudy Ayunda yang adopsi culture Liberal non konservatif. Aslinya aku paham apa yang ia maksud karena aku menghabiskan waktu sebagai seorang Introvert dan fokus ke ranah akademis, jadi punya aspek pikiran yang sama dengan kak Maudy Ayunda. Niat Maudy Ayunda sebenarnya bagus cuma salah momentum untuk eksekusi sharing konten mindfulness. Jadi, benturan yang dialami Maudy sebenarnya adalah bukti nyata dari cultural clash (benturan budaya): logika liberal yang dia pelajari di luar negeri mendadak menabrak tembok konservatisme kolektif saat dibawa pulang ke Indonesia.

###
Dari sini terlihat bahwa:
- DARI KEJADIAN NETIZEN YANG BANYAK MENGHUJAT BAHKAN MERENDAHKAN KAK MAUDY, TERBUKTI JELAS BAHWA INDONESIA BELUM SIAP UNTUK MENJADI NEGARA MAJU SECARA SDM. SYARAT UNTUK MAJU ADALAH SALING MENERIMA PENDAPAT TIAP INDIVIDIDU ATAU KELOMPOK WALAUPUN ITU TERKESAN KONTRADIKTIF. YANG PENTING ADALAH NIAT ATAU MAKSUD POSITIFNYA DAN BERANI AMBIL OUT OF THE BOX.
- Kak Maudy Ayunda salah server/target market untuk konten, harusnya gak dishare ke negara yang menganut paham konservatif. Contoh, di negara non konservatif seperti Amerika Serikat, faktanya adalah bahkan semakin banyak masalah di Amerika Serikat, konsumsi konten mindfulness justru semakin melonjak tajam. Amerika Serikat adalah negara dengan tingkat stres, kecemasan, dan polarisasi politik yang sangat tinggi (misalnya isu rasisme, penembakan massal, inflasi, hingga Pemilu yang memecah belah masyarakat).
- Secara substansi akademik, isi pikiran Maudy tidak salah. Namun, kesalahannya adalah gagal memetakan kondisi sosiologis audiens lokal. Dia memperlakukan netizen Indonesia yang komunal dan sedang berada di tengah krisis nyata seolah-olah mereka adalah audiens Amerika Serikat yang sudah matang secara kultur wellness.

INGAT MOD. KAMU HIDUP DI INDONESIA BUKAN DI NEGARA BARAT KAYAK AMERIKA SERIKAT YANG LIBERAL. KAMU GAK SALAH, NETIZEN AJA YANG GAK NANGKAP POINT-MU 😂😂😂",34 minutes ago,,,,0
https://www.youtube.com/watch?v=r1DSH9AQXLU,Ugz5OIh9fprzk2NTtod4AaABAg.AalzixL7zMvAam06tsLxw6,Youtube,@Cupcakechocobar,​ @kharismatutorial5550 true setuju,24 minutes ago,,,,0
https://www.youtube.com/watch?v=r1DSH9AQXLU,Ugz5OIh9fprzk2NTtod4AaABAg.AalzixL7zMvAam0dahpg7Q,Youtube,@avriel_mustika2563,​ @kharismatutorial5550 iya juga sih KK akunjuga mikir gitu😅,20 minutes ago,,,,0
